Report Run Date,Project,Project State,ID,Type,Summary,State,Responsible User,All Content Count,Total number of requirements,Specified Requirements,Accepted  Requirements,Rejected Requirements,Deleted Requirements,Customer /Supplier - Accepted Requirements,"Req upstream traceability count - Decomposed From""""","Req upstream traceability count-Decomposed From"" / ""Defined By""""","Acc Req downstream traceability count-Decomposes To""""",Acc req - SW relevant,Acc Req - HW relevant,Acc Req - ME relevant,Acc Downstream traceability count - SW relevant,Acc Downstream traceability count - HW relevant,Acc Downstream traceability count - ME relevant,"Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""""",Req test traceability count,Req test pass count,Total number of requirements (Functional),Accepted Requirements (Functional),"Req upstream traceability count-Decomposed From"" / ""Defined By"" (Functional)""","Acc Req downstream traceability count-Decomposes To"" (Functional)""","Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""(Functional)""",ASIL Determined Requirements,Total number of requirements - (Safety Relevant),Accepted  Requirements (Safety Relevant),Rejected Requirements (Safety Relevant),"Req upstream traceability count-Decomposed From"" / ""Defined By(Safety Relevant)""","Acc Req downstream traceability count-Decomposes To"" (Safety Relevant)""","Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""(Safety Relevant)""",Allocated Requirements,Planned For Variants ( >0 ),No of RQ mapped to release name,Req having Spawns relationship count,Document Churn from Initial Baseline,Last Week Document Churn,Reused Count,Stability
04.07.2019  2:48:00 PM,,ALM_Active,1702192,RQ L1sw Doc,,ALM_Restricted,,176,147,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,127,100,147,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702243,RQ L1sw Doc,,ALM_Open,,296,114,25,58,0,84,0,6,6,0,0,0,0,0,0,0,58,57,57,81,58,6,0,58,0,0,0,0,0,0,0,114,0,0,1,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702290,RQ L1sw Doc,,ALM_Restricted,,81,40,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,25,11,0,0,11,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702380,RQ L1sw Doc,,ALM_Restricted,,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702425,RQ L1sw Doc,,ALM_Restricted,,76,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702472,RQ L1sw Doc,,ALM_Restricted,,48,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,8,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702518,RQ L1sw Doc,,ALM_Restricted,,149,83,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702565,RQ L1sw Doc,,ALM_Restricted,,367,260,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,9,6,61,0,4,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702656,RQ L1sw Doc,,ALM_Restricted,,237,14,0,10,1,103,0,2,2,0,0,0,0,0,0,0,0,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,1
04.07.2019  2:48:00 PM,,ALM_Active,1702747,RQ L1sw Doc,,ALM_Open,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702792,RQ L1sw Doc,,ALM_Restricted,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702837,RQ L1sw Doc,,ALM_Restricted,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702882,RQ L1sw Doc,,ALM_Restricted,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702927,RQ L1sw Doc,,ALM_Open,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1702992,RQ L1sw Doc,,ALM_Restricted,,28,6,0,6,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1703037,RQ L1sw Doc,,ALM_Restricted,,56,19,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,10,10,10,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1703085,RQ L1sw Doc,,ALM_Open,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,1703175,RQ L1sw Doc,,ALM_Open,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1703227,RQ L1sw Doc,,ALM_Open,,230,71,52,18,0,0,0,18,18,0,0,0,0,0,0,0,0,18,13,68,17,17,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1703272,RQ L1sw Doc,,ALM_Restricted,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1703317,RQ L1sw Doc,,ALM_Open,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1703362,RQ L1sw Doc,,ALM_Restricted,,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1703407,RQ L1sw Doc,,ALM_Restricted,,211,172,0,164,0,0,0,36,36,0,0,0,0,0,0,0,163,122,21,165,163,36,0,163,165,78,77,0,36,0,77,0,0,0,42,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1725053,IN Edit Doc,,ALM_Open,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,1745577,RQ L1sw Doc,,ALM_Restricted,,124,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1757928,RQ L1sw Doc,,ALM_Restricted,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,1777499,RQ L2 Doc,,ALM_Open,,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1777544,RQ L2 Doc,,ALM_Open,,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1778805,RQ L2 Doc,,ALM_Open,,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1778882,RQ L2 Doc,,ALM_Open,,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1779014,RQ L2 Doc,,ALM_Open,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1779425,RQ L2 Doc,,ALM_Open,,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1779444,RQ L2 Doc,,ALM_Open,,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1779453,RQ L2 Doc,,ALM_Open,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1779456,RQ L2 Doc,,ALM_Open,,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1779461,RQ L2 Doc,,ALM_Open,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1784896,RQ L1sw Doc,,ALM_Open,,2419,1048,31,0,0,516,0,335,335,0,0,0,0,0,0,0,0,387,154,895,0,227,0,0,276,126,0,0,20,0,0,0,0,0,350,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,1788722,RQ L2 Doc,,ALM_Open,,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1788774,RQ L2 Doc,,ALM_Open,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,1788783,RQ L2 Doc,,ALM_Open,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,1792386,RQ L2 Doc,,ALM_Open,,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,1792504,RQ L2 Doc,,ALM_Open,,1173,842,602,0,22,17,0,255,255,0,0,0,0,0,0,0,0,79,53,807,0,246,0,0,535,156,0,0,11,0,0,842,646,0,73,0,0,466,1
04.07.2019  2:48:00 PM,,ALM_Active,1821567,RQ L1sw Doc,,ALM_Restricted,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1821729,RQ L1sw Doc,,ALM_Restricted,,181,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,1821776,RQ L1sw Doc,,ALM_Restricted,,278,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,1821866,RQ L1sw Doc,,ALM_Open,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1821913,RQ L1sw Doc,,ALM_Restricted,,100,29,0,29,2,31,0,29,29,0,0,0,0,0,0,0,29,29,27,29,29,29,0,29,31,0,0,0,0,0,0,29,0,0,19,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1821976,RQ L1sw Doc,,ALM_Restricted,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1822022,RQ L1sw Doc,,ALM_Restricted,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1822072,RQ L1sw Doc,,ALM_Open,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1822147,RQ L1sw Doc,,ALM_Open,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1822203,RQ L1sw Doc,,ALM_Restricted,,295,145,55,50,6,51,0,0,3,1,0,0,0,0,0,0,23,73,3,118,23,3,0,23,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1822306,RQ L1sw Doc,,ALM_Open,,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1823261,RQ L2 Doc,,ALM_Open,,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1824397,RQ L1sw Doc,,ALM_Restricted,,559,408,0,378,0,3,0,118,118,0,0,0,0,0,0,0,118,126,78,135,115,118,0,115,0,0,0,0,0,0,0,0,0,0,3,0,0,67,1
04.07.2019  2:48:00 PM,,ALM_Active,1824442,RQ L1sw Doc,,ALM_Restricted,,922,606,1,549,0,6,0,226,226,0,0,0,0,0,0,0,309,280,57,328,311,226,0,309,5,4,4,0,4,0,4,0,0,0,9,0,0,71,1
04.07.2019  2:48:00 PM,,ALM_Active,1824501,RQ L1hw Doc,,ALM_Open,,437,216,35,121,3,0,0,173,173,0,0,2,0,0,0,0,0,3,0,211,119,168,0,0,69,63,37,0,63,0,0,2,196,0,0,0,0,67,1
04.07.2019  2:48:00 PM,,ALM_Active,1830845,RQ L1sw Doc,,ALM_Restricted,,399,150,0,34,0,0,0,101,101,0,0,0,0,0,0,0,2,108,83,102,1,101,0,1,4,4,1,0,4,0,1,0,0,0,13,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,1844616,RQ L3 Doc,,ALM_Open,,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,1845485,RQ L3 Doc,,ALM_Open,,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,1848628,RQ L2 Doc,,ALM_Open,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,1849521,RQ L1sw Doc,,ALM_Restricted,,252,161,6,155,0,31,0,161,161,16,0,0,0,0,0,0,137,161,147,82,77,82,16,77,161,27,27,0,27,1,27,161,0,0,161,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1849983,RQ L1sw Doc,,ALM_Restricted,,112,40,12,0,0,0,0,11,11,0,0,0,0,0,0,0,0,23,20,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1850028,RQ L1sw Doc,,ALM_Restricted,,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1850455,RQ L1sw Doc,,ALM_Restricted,,446,44,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,9,5,38,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1855942,RQ L1sw Doc,,ALM_Open,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,1855991,RQ L1sw Doc,,ALM_Restricted,,206,148,36,0,1,0,0,5,5,0,0,0,0,0,0,0,0,133,67,127,0,5,0,0,136,0,0,0,0,0,0,0,0,0,6,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1866775,IN Edit Doc,,ALM_Open,,97,37,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,18,0,0,18,0,33,19,0,18,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1867592,RQ L3 Doc,,ALM_Restricted,,57,42,0,42,0,0,0,34,34,16,0,0,0,0,0,0,0,1,0,36,36,28,16,0,0,0,0,0,0,0,0,0,0,0,36,0,0,42,1
04.07.2019  2:48:00 PM,,ALM_Active,1867896,RQ L1sw Doc,,ALM_Restricted,,162,78,0,78,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,78,78,27,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,78,1
04.07.2019  2:48:00 PM,,ALM_Active,1867943,RQ L3 Doc,,ALM_Restricted,,43,26,0,26,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,25,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
04.07.2019  2:48:00 PM,,ALM_Active,1939201,RQ L3 Doc,,ALM_Open,,414,218,87,131,44,48,0,216,216,117,2,3,0,2,0,0,6,1,1,216,129,214,115,6,262,248,119,0,205,106,3,252,238,0,195,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1974727,SP Doc,,ALM_Open,,365,105,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,1997495,RQ L1sw Doc,,ALM_Open,,867,555,77,267,14,19,0,123,123,0,0,0,0,0,0,0,236,401,141,397,237,93,0,236,568,0,0,0,0,0,0,555,4,0,178,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2010119,RQ L1sw Doc,,ALM_Restricted,,319,190,10,8,0,2,0,10,10,0,0,0,0,0,0,0,8,89,34,94,6,8,0,6,8,5,4,0,5,0,4,0,0,0,21,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2014365,RQ L3 Doc,,ALM_Restricted,,605,267,0,0,0,121,0,71,71,0,0,0,0,0,0,0,0,12,10,79,0,48,0,0,0,0,0,0,0,0,0,125,0,0,119,0,28,0,0.992509363
04.07.2019  2:48:00 PM,,ALM_Active,2015204,RQ L3 Doc,,ALM_Open,,533,233,27,0,1,34,0,77,78,0,0,0,0,0,0,0,0,77,60,196,0,48,0,0,114,79,0,0,26,0,0,155,0,0,52,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,2021673,RQ L2 Doc,,ALM_Open,,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2028579,RQ L3 Doc,,ALM_Restricted,,38,16,0,16,0,0,0,10,10,16,13,0,0,13,0,0,0,14,14,15,15,9,15,0,16,1,1,0,1,1,0,13,16,0,2,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2028666,RQ L3 Doc,,ALM_Open,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,2028708,RQ L3 Doc,,ALM_Open,,81,34,0,34,3,0,0,34,34,33,27,0,0,26,0,0,0,34,4,14,14,14,13,0,34,22,22,0,22,22,0,34,0,0,37,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2028750,RQ L3 Doc,,ALM_Open,,144,86,0,85,4,0,0,86,86,84,0,0,0,0,0,0,0,85,79,22,21,22,21,0,90,54,53,0,54,52,0,90,0,0,88,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2028833,RQ L3 Doc,,ALM_Open,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,2028874,RQ L3 Doc,,ALM_Restricted,,36,15,2,11,2,0,0,14,14,9,11,0,0,9,0,0,0,14,12,15,11,14,9,0,13,0,0,0,0,0,0,14,1,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2028915,RQ L3 Doc,,ALM_Open,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,2028956,RQ L3 Doc,,ALM_Restricted,,37,9,0,1,0,0,0,4,4,0,1,0,0,0,0,0,0,5,5,9,1,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2028999,RQ L3 Doc,,ALM_Open,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,2029085,RQ L3 Doc,,ALM_Restricted,,1029,242,66,31,2,0,0,54,54,18,11,2,0,8,0,0,1,35,22,231,28,50,16,0,111,13,13,0,13,8,0,133,124,0,112,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,2029299,RQ L3 Doc,,ALM_Open,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,2029340,RQ L3 Doc,,ALM_Restricted,,2667,1535,398,324,6,2,0,664,664,153,99,2,0,60,0,0,61,1487,609,1513,314,659,150,61,776,16,15,0,15,10,0,818,807,0,759,0,0,11,1
04.07.2019  2:48:00 PM,,ALM_Active,2030828,RQ L3 Doc,,ALM_Open,,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2030877,RQ L3 Doc,,ALM_Open,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,2030968,RQ L3 Doc,,ALM_Restricted,,688,374,132,64,3,1,0,218,218,0,0,0,0,0,0,0,56,133,128,373,64,218,0,56,226,226,64,0,212,0,56,0,63,0,265,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2031185,RQ L3 Doc,,ALM_Open,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,2031228,RQ L3 Doc,,ALM_Open,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,2031270,RQ L3 Doc,,ALM_Restricted,,70,44,28,0,0,3,0,19,19,0,0,0,0,0,0,0,0,8,8,36,0,19,0,0,29,4,0,0,4,0,0,28,0,0,26,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2031395,RQ L3 Doc,,ALM_Open,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,2031436,RQ L3 Doc,,ALM_Open,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,2031478,RQ L3 Doc,,ALM_Open,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,2104482,RQ L1sw Doc,,ALM_Open,,1414,1182,84,367,5,62,0,356,356,0,0,0,0,0,0,0,0,0,0,1110,366,356,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,49,1
04.07.2019  2:48:00 PM,,ALM_Active,2119453,RQ L1sw Doc,,ALM_Restricted,,691,434,54,12,0,0,0,40,40,0,0,0,0,0,0,0,2,100,55,352,12,40,0,2,15,3,0,0,0,0,0,0,0,0,39,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2120606,RQ L1sw Doc,,ALM_Restricted,,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2142220,RQ L3 Doc,,ALM_Restricted,,420,258,8,161,0,1,0,0,0,117,158,0,0,115,0,0,0,0,0,135,120,0,117,0,246,0,0,0,0,0,0,244,19,0,24,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,2168333,RQ L3 Doc,,ALM_Open,,397,147,146,0,0,52,0,105,105,0,0,0,0,0,0,0,0,0,0,90,0,85,0,0,15,8,0,0,8,0,0,146,0,0,144,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Proposed,2168376,RQ L1sw Doc,,ALM_Restricted,,84,43,0,42,0,0,0,13,13,0,0,0,0,0,0,0,21,30,30,29,28,12,0,21,13,2,2,0,2,0,2,0,0,0,0,0,0,0,1
